128,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,24,180.0
129,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,25,160.0
130,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,1,60.0
131,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,2,0.0
132,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,3,100.0
133,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,4,160.0
134,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,5,140.0
135,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,6,40.0
136,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,7,20.0
137,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,8,80.0
138,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,9,180.0
139,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,10,120.0
140,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,11,260.0
141,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,12,40.0
142,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,13,60.0
143,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,14,80.0
144,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,15,100.0
145,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,16,240.0
146,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,17,220.0
147,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,18,200.0
148,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,19,220.0
149,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,20,120.0
150,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,21,220.0
151,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,22,200.0
152,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,23,180.0
153,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,24,160.0
154,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,25,140.0
155,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,1,80.0
156,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,2,20.0
157,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,3,0.0
158,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,4,180.0
159,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,5,160.0
160,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,6,60.0
161,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,7,40.0
162,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,8,100.0
163,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,9,200.0
164,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,10,140.0
165,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,11,280.0
166,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,12,60.0
167,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,13,80.0
168,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,14,100.0
169,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,15,120.0
170,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,16,260.0
171,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,17,240.0
172,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,18,220.0
173,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,19,240.0
174,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,20,140.0
175,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,21,240.0
176,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,22,220.0
177,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,23,200.0
178,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,24,180.0
179,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,25,160.0
180,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,1,100.0
181,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,2,40.0
182,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,3,20.0
183,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,4,0.0
184,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,5,60.0
185,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,6,80.0
186,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,7,60.0
187,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,8,120.0
188,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,9,20.0
189,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,10,40.0
190,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,11,220.0
191,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,12,80.0
192,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,13,100.0
193,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,14,40.0
194,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,15,60.0
195,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,16,200.0
196,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,17,180.0
197,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,18,160.0
198,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,19,180.0
199,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,20,80.0
200,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,21,180.0
201,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,22,160.0
202,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,23,140.0
203,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,24,120.0
204,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,25,100.0
205,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,1,120.0
206,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,2,60.0
207,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,3,40.0
208,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,4,20.0
209,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,5,0.0
210,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,6,100.0
211,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,7,80.0
212,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,8,140.0
213,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,9,40.0
214,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,10,60.0
215,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,11,240.0
216,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,12,100.0
217,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,13,120.0
218,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,14,60.0
219,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,15,80.0
220,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,16,220.0
221,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,17,200.0
222,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,18,180.0
223,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,19,200.0
224,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,20,100.0
225,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,21,200.0
226,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,22,180.0
227,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,23,160.0
228,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,24,140.0
229,Grid,grid.graphml,EUCLIDEAN_DISTANCE,5,25,120.0
230,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,1,20.0
231,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,2,40.0
232,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,3,140.0
233,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,4,200.0
234,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,5,180.0
235,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,6,0.0
236,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,7,60.0
237,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,8,120.0
238,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,9,220.0
239,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,10,160.0
240,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,11,300.0
241,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,12,80.0
242,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,13,100.0
243,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,14,120.0
244,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,15,140.0
245,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,16,280.0
246,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,17,260.0
247,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,18,240.0
248,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,19,260.0
249,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,20,160.0
250,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,21,260.0
251,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,22,240.0
252,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,23,220.0
253,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,24,200.0
254,Grid,grid.graphml,EUCLIDEAN_DISTANCE,6,25,180.0
255,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,1,40.0
256,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,2,60.0
257,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,3,80.0
258,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,4,140.0
259,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,5,120.0
260,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,6,20.0
261,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,7,0.0
262,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,8,60.0
263,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,9,160.0
264,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,10,100.0
265,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,11,240.0
266,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,12,20.0
267,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,13,40.0
268,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,14,60.0
269,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,15,80.0
270,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,16,220.0
271,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,17,200.0
272,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,18,180.0
273,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,19,200.0
274,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,20,100.0
275,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,21,200.0
276,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,22,180.0
277,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,23,160.0
278,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,24,140.0
279,Grid,grid.graphml,EUCLIDEAN_DISTANCE,7,25,120.0
280,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,1,60.0
281,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,2,40.0
282,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,3,20.0
283,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,4,160.0
284,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,5,140.0
285,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,6,40.0
286,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,7,20.0
287,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,8,0.0
288,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,9,180.0
289,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,10,120.0
290,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,11,260.0
291,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,12,40.0
292,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,13,60.0
293,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,14,80.0
294,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,15,100.0
295,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,16,240.0
296,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,17,220.0
297,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,18,200.0
298,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,19,220.0
299,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,20,120.0
300,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,21,220.0
301,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,22,200.0
302,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,23,180.0
303,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,24,160.0
304,Grid,grid.graphml,EUCLIDEAN_DISTANCE,8,25,140.0
305,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,1,160.0
306,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,2,100.0
307,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,3,80.0
308,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,4,60.0
309,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,5,40.0
310,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,6,140.0
311,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,7,120.0
312,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,8,180.0
313,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,9,0.0
314,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,10,20.0
315,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,11,200.0
316,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,12,140.0
317,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,13,160.0
318,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,14,20.0
319,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,15,40.0
320,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,16,180.0
321,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,17,160.0
322,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,18,140.0
323,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,19,160.0
324,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,20,60.0
325,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,21,160.0
326,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,22,140.0
327,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,23,120.0
328,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,24,100.0
329,Grid,grid.graphml,EUCLIDEAN_DISTANCE,9,25,80.0
330,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,1,140.0
331,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,2,80.0
332,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,3,60.0
333,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,4,40.0
334,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,5,20.0
335,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,6,120.0
336,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,7,100.0
337,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,8,160.0
338,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,9,60.0
339,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,10,0.0
340,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,11,260.0
341,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,12,120.0
342,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,13,140.0
343,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,14,80.0
344,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,15,100.0
345,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,16,240.0
346,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,17,220.0
347,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,18,200.0
348,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,19,220.0
349,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,20,120.0
350,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,21,220.0
351,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,22,200.0
352,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,23,180.0
353,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,24,160.0
354,Grid,grid.graphml,EUCLIDEAN_DISTANCE,10,25,140.0
355,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,1,40.0
356,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,2,60.0
357,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,3,80.0
358,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,4,140.0
359,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,5,120.0
360,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,6,20.0
361,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,7,80.0
362,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,8,60.0
363,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,9,160.0
364,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,10,100.0
365,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,11,0.0
366,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,12,20.0
367,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,13,40.0
368,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,14,60.0
369,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,15,80.0
370,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,16,220.0
371,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,17,200.0
372,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,18,180.0
373,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,19,200.0
374,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,20,100.0
375,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,21,200.0
376,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,22,180.0
377,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,23,160.0
378,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,24,140.0
379,Grid,grid.graphml,EUCLIDEAN_DISTANCE,11,25,120.0
380,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,1,100.0
381,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,2,80.0
382,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,3,60.0
383,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,4,120.0
384,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,5,100.0
385,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,6,80.0
386,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,7,60.0
387,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,8,40.0
388,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,9,140.0
389,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,10,80.0
390,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,11,220.0
391,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,12,0.0
392,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,13,20.0
393,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,14,40.0
394,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,15,60.0
395,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,16,200.0
396,Grid,grid.graphml,EUCLIDEAN_DISTANCE,12,17,180.0
